,Gender,Customer Type,Type of Travel,Class,satisfaction,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes
65880,1,0,1,0,0,54,466,3,3,1,29
65881,0,0,1,1,1,44,2118,4,4,5,0
65882,1,0,0,2,0,70,448,1,1,4,0
65883,0,0,1,1,1,47,1501,4,4,5,2
65884,0,0,0,2,0,28,1222,1,4,1,0
65885,1,0,0,2,0,53,1222,4,4,5,58
65886,1,0,1,1,1,51,948,3,3,3,2
65887,0,0,1,1,1,62,347,5,5,4,0
65888,0,1,1,1,1,25,1101,4,3,4,0
65889,1,0,1,1,1,46,1831,5,5,4,0
65890,0,1,1,2,0,38,1237,2,1,2,64
65891,1,1,1,2,0,68,1009,4,3,4,14
65892,1,0,0,2,0,68,723,3,3,3,107
65893,1,0,1,1,1,77,2187,5,5,5,1
65894,1,1,1,1,0,30,712,2,4,2,0
65895,1,0,1,2,1,56,409,4,4,3,0
65896,1,0,1,1,0,56,1533,3,3,2,0
65897,1,0,0,2,0,24,874,3,4,3,0
65898,0,0,0,2,0,8,694,4,5,1,181
65899,0,1,1,2,1,16,247,3,5,3,0
65900,1,0,0,2,1,45,744,4,4,5,0
65901,1,0,1,1,1,60,689,4,4,4,0
65902,0,0,1,1,1,30,651,4,4,4,0
65903,0,0,1,1,1,44,3479,5,5,3,30
65904,0,0,1,1,1,29,3491,4,4,4,0
65905,1,1,1,1,0,37,236,3,4,3,0
65906,0,0,1,1,0,44,2392,1,1,3,0
65907,0,1,1,2,0,22,223,1,4,1,0
65908,1,0,1,1,1,55,594,5,5,4,0
65909,1,1,1,2,0,22,272,2,5,2,0
65910,0,0,1,1,1,62,3235,4,4,3,19
65911,1,0,0,2,0,11,936,2,5,2,6
65912,1,1,1,2,0,24,1157,3,2,3,10
65913,1,0,1,1,0,41,3080,4,2,1,0
65914,0,0,1,1,0,44,2182,3,3,2,0
65915,0,0,0,1,0,37,576,5,1,4,45
65916,1,0,1,1,1,37,212,1,1,2,0
65917,0,0,1,1,1,42,2388,5,5,3,0
65918,0,1,1,1,1,37,931,2,5,2,0
65919,1,0,1,0,0,58,1034,2,2,3,0
65920,1,1,1,2,0,22,449,2,4,2,0
65921,0,0,1,1,0,37,2379,1,1,1,6
65922,1,0,1,1,1,51,342,5,5,4,2
65923,1,0,1,1,1,55,3768,4,4,5,0
65924,1,0,0,0,0,46,1312,3,3,3,11
65925,1,1,1,1,1,30,888,3,4,3,0
65926,0,0,1,1,0,45,397,2,2,4,0
65927,1,0,1,1,1,56,3567,4,4,5,0
65928,0,0,0,2,0,58,447,2,5,2,9
65929,1,1,1,2,0,13,602,1,3,1,0
65930,1,0,1,1,1,41,1121,3,3,3,0
65931,0,0,1,1,1,56,3107,5,5,4,23
65932,1,0,1,1,0,23,528,3,3,3,9
65933,1,0,1,1,1,36,1655,2,2,5,2
65934,1,0,1,1,1,51,746,5,5,5,0
65935,1,0,1,2,0,44,212,2,2,3,0
65936,1,0,1,1,1,44,2919,2,2,3,0
65937,0,0,1,2,0,53,1076,3,3,3,0
65938,0,0,0,2,0,33,978,1,4,1,0
65939,0,0,0,2,1,17,607,2,4,2,0
65940,1,0,1,1,1,47,677,5,5,4,10
65941,1,0,1,1,1,43,1912,4,4,3,4
65942,0,0,0,2,0,15,634,5,3,5,0
65943,1,0,1,1,1,60,3464,4,4,4,3
65944,0,0,0,2,0,23,1482,4,2,4,46
65945,1,0,1,1,1,29,1947,5,5,5,4
65946,0,0,0,2,0,46,918,1,5,1,0
65947,1,0,1,1,1,33,2270,5,5,5,0
65948,0,1,1,2,0,27,2072,5,3,5,0
65949,1,0,1,1,1,57,325,3,2,5,11
65950,0,0,1,1,1,59,546,4,4,5,0
65951,0,0,0,2,0,64,1488,2,1,2,0
65952,1,0,0,2,0,58,621,5,4,3,0
65953,1,0,1,2,0,23,746,1,3,1,13
65954,1,0,1,1,1,45,373,4,4,5,80
65955,0,0,0,2,0,56,253,5,3,5,0
65956,1,1,1,2,0,25,563,1,2,1,0
65957,0,0,1,1,1,52,2466,5,5,5,5
65958,1,0,1,0,1,51,129,5,5,3,0
65959,0,0,1,1,1,55,266,1,5,3,0
65960,1,0,0,0,0,70,1013,3,3,1,0
65961,1,0,1,2,0,47,1182,2,2,4,0
65962,1,1,1,2,0,27,280,4,4,4,0
65963,1,0,0,1,0,54,4963,4,3,5,2
65964,1,0,0,2,0,8,991,2,5,2,0
65965,1,0,1,1,1,56,2556,4,4,5,6
65966,0,0,1,2,1,40,1182,3,5,3,11
65967,0,0,1,1,1,45,2374,4,4,5,0
65968,0,0,1,1,1,64,2308,4,5,3,0
65969,1,0,0,2,0,14,2253,4,4,1,20
65970,1,0,0,2,0,20,542,3,5,3,0
65971,1,0,1,1,1,37,1892,5,5,5,0
65972,1,1,1,2,0,27,507,5,4,5,36
65973,0,0,0,2,0,65,651,3,4,3,0
65974,1,0,1,1,1,44,3686,5,5,5,63
65975,1,1,1,2,0,35,785,1,4,1,6
65976,0,0,1,1,1,60,1389,2,2,3,0
65977,0,0,1,1,1,41,1399,4,4,3,0
65978,0,0,1,1,1,53,2700,4,4,4,44
65979,1,1,1,1,1,25,528,1,4,1,0
65980,1,1,1,1,0,29,930,3,5,3,0
65981,0,0,0,2,0,8,460,2,4,2,0
65982,0,0,1,1,1,53,1666,4,4,4,22
65983,0,0,1,1,1,44,223,4,5,3,0
65984,1,0,1,1,1,50,1579,4,4,3,0
65985,1,0,0,2,0,34,356,2,5,2,7
65986,0,0,1,1,1,43,1553,3,3,4,24
65987,1,0,1,2,1,43,129,4,4,5,14
65988,1,0,1,1,1,36,283,5,5,3,17
65989,1,0,1,1,1,53,3306,5,5,5,0
65990,1,0,1,1,0,27,691,3,4,3,6
65991,0,0,1,1,1,43,3562,4,4,4,2
65992,0,0,0,2,0,34,719,3,1,3,3
65993,0,0,0,2,0,39,2248,4,3,4,19
65994,1,0,1,0,0,11,1635,2,2,2,22
65995,1,0,1,2,0,63,305,3,3,1,0
65996,0,1,1,1,0,27,920,2,4,2,13
65997,1,0,1,1,1,55,255,4,4,3,0
65998,1,0,1,2,0,38,163,4,3,4,0
65999,1,0,1,1,1,45,2493,4,4,5,0
66000,1,0,1,1,0,30,1726,1,3,1,0
66001,1,0,0,2,0,49,109,4,4,4,21
66002,0,0,0,2,0,50,316,4,2,4,0
66003,1,0,1,2,0,31,483,2,4,2,13
66004,1,0,0,2,0,42,579,1,1,5,32
66005,0,0,1,2,1,45,200,4,1,4,6
66006,0,0,0,2,0,23,806,2,3,2,0
66007,1,1,1,1,0,45,472,3,4,3,0
66008,0,0,1,2,1,47,209,5,3,5,25
66009,0,0,0,2,0,36,646,2,2,2,0
66010,1,0,1,1,1,53,1975,5,5,1,0
66011,1,0,1,1,1,50,1046,5,5,3,0
66012,0,0,1,1,1,44,3283,4,4,4,27
66013,1,0,1,1,1,46,1744,5,5,5,46
66014,0,1,1,2,0,25,949,3,4,3,0
66015,1,1,1,2,0,47,392,1,3,2,142
66016,0,0,1,0,1,45,954,2,2,2,0
66017,0,0,1,2,1,37,216,4,3,4,0
66018,1,1,1,0,0,25,1635,4,4,4,36
66019,0,0,1,1,0,19,1903,1,3,1,0
66020,0,0,1,1,1,33,259,3,4,3,21
66021,1,1,1,1,1,27,101,4,4,4,0
66022,0,0,1,1,1,59,2874,4,4,5,2
66023,1,0,1,1,1,41,1960,4,4,4,1
66024,0,0,0,2,0,48,627,4,4,4,0
66025,1,0,0,2,0,44,641,3,3,4,55
66026,0,0,1,1,1,51,731,4,4,3,12
66027,0,1,1,1,0,27,650,3,4,3,38
66028,1,0,0,2,0,34,689,3,4,3,0
66029,1,1,1,2,0,25,899,4,1,4,5
66030,0,0,1,2,0,50,534,4,1,4,5
66031,1,1,1,2,0,37,484,3,3,3,36
66032,0,0,1,0,1,54,86,4,3,4,13
66033,1,0,1,1,1,54,1727,3,3,5,0
66034,0,0,1,1,1,61,3037,5,5,4,0
66035,1,0,1,1,1,41,2597,4,4,5,0
66036,0,0,1,1,0,51,1718,2,2,4,0
66037,0,1,1,1,0,42,233,2,3,2,2
66038,1,0,1,2,0,44,1372,2,2,1,0
66039,0,0,1,1,1,57,3176,5,4,4,0
66040,0,0,1,2,0,44,2218,4,2,4,0
66041,0,0,0,2,0,16,201,3,2,3,0
66042,1,0,1,1,1,58,1535,5,5,4,0
66044,1,0,1,1,1,60,2333,5,5,3,16
66045,1,0,1,2,0,35,526,4,3,4,0
66046,0,0,1,2,0,54,946,3,3,3,7
66047,0,0,1,1,1,24,3835,4,5,4,38
66048,1,0,0,1,0,44,802,3,3,2,0
66049,1,0,0,2,0,30,1081,2,4,2,7
66050,1,0,1,1,1,23,2743,5,4,5,8
66051,1,1,1,2,0,32,201,3,4,3,0
66052,0,0,1,1,1,43,2146,3,3,3,0
66053,0,0,1,2,0,47,391,1,2,1,21
66054,0,0,1,1,1,34,515,4,4,5,4
66055,0,0,1,1,0,45,1768,3,3,2,118
66056,0,1,1,2,0,41,1310,2,3,2,47
66057,1,0,0,2,0,19,1005,5,4,5,35
66058,0,0,1,1,0,29,1960,5,4,5,0
66059,1,1,1,1,0,39,965,3,4,3,0
66060,1,0,1,1,0,48,1416,4,4,1,2
66061,0,0,1,1,1,43,2585,4,4,3,0
66062,1,0,1,1,1,51,1076,4,4,4,9
66063,0,0,0,2,0,17,359,3,3,3,0
66064,1,0,0,0,0,10,416,2,5,2,26
66065,1,1,1,1,1,38,650,4,4,4,0
66066,0,1,1,1,0,47,990,4,4,4,9
66067,0,0,1,1,1,41,2047,5,5,3,0
66068,0,0,0,2,0,26,421,1,1,1,23
66069,1,0,1,1,0,37,977,3,3,3,20
66070,1,0,1,2,1,35,867,5,5,5,0
66071,1,0,1,1,0,44,2139,4,4,4,0
66072,1,0,1,0,0,61,719,1,1,4,9
66073,1,0,0,2,0,42,1204,5,5,5,12
66074,1,0,0,2,0,30,413,3,5,3,17
66075,1,0,1,1,1,44,2308,5,5,3,0
66076,1,0,1,1,0,50,708,3,3,4,42
66077,1,0,0,0,0,10,373,1,5,1,0
66078,1,0,1,2,1,40,978,5,3,5,11
66079,1,0,0,2,0,68,2704,2,3,3,0
66080,1,0,1,1,0,30,1509,3,3,3,25
66081,0,0,1,1,1,60,2609,4,4,4,3
66082,0,0,1,1,1,50,616,4,4,3,0
66083,0,0,1,1,1,23,1192,4,4,4,1
66084,1,0,0,2,0,18,262,2,5,2,0
66085,1,0,0,2,0,16,946,2,3,2,0
66086,0,0,0,2,0,69,1598,4,4,4,0
66087,1,0,1,1,1,38,802,5,5,3,0
66088,0,0,1,1,1,46,1521,4,4,3,16
66089,0,0,1,0,1,64,143,4,4,4,0
66090,1,0,1,1,1,51,3003,3,3,1,0
66091,1,0,0,2,0,41,587,2,4,2,8
66092,0,0,1,1,1,55,1121,4,4,5,2
66093,0,0,0,2,0,38,183,1,4,1,0
66094,0,0,0,2,0,15,447,1,5,1,52
66095,1,0,1,1,1,28,1643,3,1,3,0
66096,0,1,1,2,0,33,197,5,4,5,0
66097,0,1,1,2,0,25,522,2,3,2,17
66098,1,0,0,2,1,42,1547,1,1,3,0
66099,1,1,1,2,0,27,455,5,3,5,7
66100,0,1,1,2,0,36,406,2,4,2,0
66101,0,0,1,1,1,48,1558,4,4,5,0
66102,0,0,0,2,0,47,177,4,5,4,0
66104,0,0,0,2,0,10,237,1,4,1,34
66105,0,1,1,1,0,48,928,1,5,1,46
66106,1,0,1,1,1,30,1024,4,3,4,0
66107,0,0,1,2,1,31,591,4,2,4,3
66108,1,1,1,1,0,38,240,3,5,3,11
66109,1,0,1,2,1,35,541,5,2,5,0
66110,0,0,1,1,1,35,867,2,3,3,610
66111,0,0,1,2,0,44,1306,2,1,2,7
66112,0,0,1,1,1,52,2007,4,4,5,0
66113,0,1,1,2,0,37,666,4,4,4,16
66114,0,0,1,1,1,46,164,4,4,5,0
66115,0,0,1,1,0,48,919,1,1,4,0
66116,1,0,0,2,0,42,577,2,4,5,0
66117,0,0,1,1,1,25,3616,2,4,2,0
66118,1,0,1,1,1,48,2400,4,4,5,5
66119,0,0,1,2,0,18,907,2,4,2,0
66120,1,0,1,1,1,55,1708,5,5,5,0
66121,1,0,0,2,0,24,594,5,5,5,0
66122,1,0,1,1,1,43,1226,4,4,4,0
66123,1,0,1,1,1,44,762,4,4,5,0
66124,0,0,1,2,1,56,216,5,2,5,0
66125,1,0,1,2,1,48,1709,3,3,1,112
66126,0,0,1,1,1,33,931,3,4,3,0
66127,0,0,1,1,1,24,3645,4,4,4,0
66128,0,0,1,1,1,43,3290,4,5,2,0
66129,1,0,1,1,1,27,2640,3,2,4,0
66130,1,0,1,1,1,52,550,3,3,4,0
66131,0,0,1,1,0,23,236,2,3,2,7
66132,0,0,1,2,1,22,641,5,4,5,0
66133,0,0,1,1,1,49,1696,4,4,5,28
66134,1,0,1,1,1,52,1590,5,5,4,4
66135,0,1,1,1,1,50,451,1,4,1,3
66136,0,1,1,1,1,25,226,1,4,1,2
66137,1,0,1,1,1,33,1892,5,5,4,7
66138,1,0,1,1,1,30,3354,4,5,4,0
66139,0,0,0,2,0,60,746,5,3,5,0
66140,0,0,1,1,0,30,3565,1,3,1,0
66141,1,1,1,1,1,26,1067,4,5,4,0
66142,1,1,1,1,0,37,935,2,4,2,0
66143,1,0,1,1,1,52,771,5,5,1,0
66144,0,0,1,1,1,39,2990,4,5,3,7
66145,0,0,1,2,1,49,700,4,2,4,3
66146,1,0,0,2,0,61,1999,5,5,4,0
66147,0,0,0,0,0,37,1454,4,3,4,0
66148,0,0,1,1,1,56,448,4,4,2,0
66149,0,0,1,1,1,26,733,3,4,3,0
66150,0,0,1,1,1,21,3545,5,2,5,14
66151,0,1,1,1,0,62,265,3,2,3,127
66152,0,0,0,2,0,58,748,2,5,2,0
66153,0,0,1,2,1,36,748,4,3,4,0
66154,1,0,1,2,1,45,182,4,4,3,0
66155,0,0,1,1,1,44,2560,4,4,3,0
66156,1,0,0,0,0,42,342,1,1,4,0
66157,0,0,0,2,0,57,972,2,5,2,0
66158,0,0,1,0,1,38,2311,2,5,4,0
66159,0,0,1,1,0,18,316,1,4,1,0
66160,0,0,1,1,1,45,187,5,5,4,0
66161,1,0,1,1,0,25,510,3,3,3,0
66162,1,0,1,1,1,57,1124,5,5,5,0
66163,0,0,1,1,1,45,2321,3,3,5,65
66164,0,1,1,1,0,27,1165,3,4,3,0
66165,0,0,1,1,0,40,3673,3,3,1,20
66166,1,0,1,1,0,23,2207,2,3,2,0
66167,1,0,1,2,0,50,89,2,2,4,0
66168,0,0,1,1,1,62,1638,5,5,1,0
66169,0,0,1,0,0,36,674,2,3,2,0
66170,0,0,1,1,0,40,1988,1,4,2,0
66171,1,0,1,2,0,48,414,1,1,4,58
66172,0,0,1,1,1,24,970,5,1,4,173
66173,0,0,0,2,0,7,725,1,1,1,0
66174,1,0,0,0,1,50,580,4,4,3,32
66175,0,0,0,2,0,57,175,3,1,3,0
66176,1,0,0,2,0,46,1111,4,4,4,0
66177,1,0,1,1,1,42,1972,4,4,3,2
66178,1,0,1,2,0,46,325,4,4,4,5
66179,0,0,0,2,1,12,594,1,3,1,0
66180,0,0,0,2,0,56,102,5,4,5,0
66181,1,0,1,1,0,54,468,2,2,2,0
66182,0,0,0,2,0,9,359,3,5,3,39
66183,1,0,1,1,1,39,3085,4,4,3,0
66184,0,0,1,1,1,59,2391,4,4,5,0
66185,0,0,1,0,0,51,692,2,3,2,0
66186,1,0,1,2,1,45,602,5,5,3,0
66187,0,0,1,1,1,39,3582,4,4,4,1
66188,0,0,1,2,1,43,306,4,2,4,0
66189,0,1,1,1,0,16,1167,2,4,2,0
66190,1,0,1,2,0,48,328,2,2,4,0
66191,1,1,1,1,1,37,491,2,4,2,1
66192,1,0,0,2,0,49,468,3,3,4,17
66193,1,0,1,1,1,58,2390,4,4,4,183
66194,0,0,0,2,0,53,101,3,4,3,0
66195,1,0,1,1,0,47,2446,1,1,1,0
66196,0,0,0,2,0,20,825,1,5,1,0
66197,0,0,0,1,0,69,1005,3,3,2,110
66198,0,1,1,2,0,21,925,2,4,2,1
66199,0,0,1,1,1,25,1390,3,5,3,15
66200,1,0,1,1,1,18,795,4,4,4,2
66201,1,0,1,1,1,39,3033,4,4,5,0
66202,1,0,1,1,1,50,630,4,4,3,0
66203,0,0,0,2,0,63,377,3,5,3,0
66204,0,0,1,1,1,47,479,3,3,5,3
66205,1,0,1,1,0,69,3261,3,3,1,3
66206,0,0,0,2,1,14,214,3,1,3,0
66207,0,0,0,2,0,11,1010,5,4,5,0
66208,1,0,1,1,1,40,1431,4,4,5,30
66209,0,0,0,2,0,61,1194,4,5,4,0
66210,1,0,1,1,1,51,160,5,5,4,0
66211,1,0,0,2,0,36,607,5,5,5,0
66212,0,1,1,2,1,23,1379,5,5,5,83
66213,0,0,1,0,0,42,157,2,3,2,0
66214,0,0,0,2,0,45,1042,2,3,2,0
66215,0,1,1,2,0,24,214,3,3,3,0
66216,1,0,0,2,0,63,1237,2,2,3,0
66217,0,0,1,2,1,16,1703,4,4,4,0
66218,0,0,1,0,1,10,1195,5,4,5,0
66219,0,0,1,1,1,65,1564,4,4,3,0
66220,0,0,0,2,0,49,547,3,5,3,0
66221,1,0,1,1,1,21,2321,4,4,4,13
66222,0,0,1,2,0,24,550,1,2,1,0
66223,0,0,0,2,0,15,545,2,5,2,0
66224,0,0,1,1,1,42,1390,4,4,5,0
66225,1,1,1,2,0,8,544,5,4,5,0
66226,0,0,0,2,0,20,1121,3,4,3,0
66227,0,0,0,2,0,12,1313,5,3,5,6
66228,0,0,1,2,0,12,761,3,4,3,29
66229,0,1,1,1,1,23,363,5,4,5,2
66230,0,0,1,2,1,63,463,5,5,5,0
66231,0,0,1,1,1,36,2917,2,4,4,0
66232,1,0,0,2,0,50,780,5,5,3,0
66233,1,0,1,1,1,59,3314,5,5,3,0
66234,0,0,1,1,1,52,1938,4,4,3,0
66235,0,0,1,1,1,24,1222,5,1,5,21
66236,1,0,0,0,0,32,216,3,5,3,0
66237,1,1,1,1,0,26,390,3,4,3,0
66238,1,0,1,2,1,47,484,5,5,5,0
66239,1,0,1,1,1,32,3622,4,2,4,0
66240,0,0,0,2,0,35,119,4,3,4,0
66241,0,0,1,2,1,26,1008,4,3,4,4
66242,0,0,1,1,1,29,2978,5,5,5,0
66243,1,0,0,2,0,21,678,5,4,5,0
66244,1,1,1,0,0,35,978,2,3,2,0
66245,0,0,1,1,1,52,1217,4,4,5,0
66246,1,0,1,1,1,56,233,4,4,4,0
66247,1,0,1,0,1,46,395,5,5,5,0
66248,1,0,1,1,1,33,1766,3,3,5,0
66249,0,0,1,1,1,32,1158,5,5,5,0
66250,0,1,1,2,1,16,929,3,4,3,0
66251,0,0,0,2,0,21,756,4,4,4,5
66252,1,0,1,1,1,48,2351,2,2,3,72
66253,0,0,0,2,0,41,1010,5,4,5,0
66254,1,0,1,0,0,47,612,4,4,2,43
66255,1,0,1,2,0,41,212,4,4,4,3
66256,0,0,1,1,0,35,2661,3,3,2,388
66257,1,1,1,1,1,16,591,3,4,3,0
66258,0,0,0,2,0,47,486,4,4,4,0
66259,0,0,1,2,0,43,460,3,4,3,0
66260,1,0,1,2,0,63,427,1,1,2,13
66261,1,0,1,1,1,30,1589,5,5,5,16
66262,0,0,1,1,0,59,3846,4,4,4,4
66263,0,0,0,2,0,43,1597,2,5,2,0
66264,1,0,1,1,1,55,2038,5,5,5,0
66265,0,0,0,2,0,20,2065,3,3,3,0
66266,0,1,1,1,0,49,1628,3,3,3,6
66267,1,1,1,2,0,11,762,2,3,2,0
66268,0,0,1,1,0,40,1622,1,1,4,19
66269,0,0,1,1,1,36,2552,4,4,3,0
66270,0,1,1,2,0,29,522,2,2,2,0
66271,0,0,0,2,0,16,89,5,4,5,0
66272,1,0,1,2,0,39,1310,2,4,2,0
66273,0,0,1,1,1,58,1925,4,4,5,0
66274,1,0,0,0,0,16,452,5,5,5,17
66275,1,0,1,1,1,59,1874,5,5,3,0
66276,1,0,0,2,0,30,342,5,3,5,0
66277,1,0,0,2,0,14,134,2,4,2,0
66278,1,0,1,1,1,54,2353,5,5,5,3
66280,0,0,1,2,1,30,1521,4,1,4,20
66281,0,0,1,2,1,57,174,5,3,5,48
66282,1,0,0,2,1,39,508,5,4,5,0
66283,0,0,1,1,0,25,3017,3,4,3,28
66284,0,1,1,1,0,35,414,3,5,3,78
66285,0,0,1,1,1,50,3466,4,4,4,0
66286,1,0,1,1,1,43,1444,3,3,3,0
66287,0,1,1,2,0,16,746,3,4,3,26
66288,1,0,0,2,0,42,590,4,4,4,0
66289,0,0,1,1,1,76,187,3,3,2,0
66290,0,0,1,1,1,35,251,4,4,3,61
66291,0,0,0,0,0,26,361,5,5,5,0
66292,0,0,0,2,0,50,606,4,4,4,109
66293,0,0,1,0,1,47,1874,5,4,5,20
66294,1,0,1,1,1,42,3651,5,5,3,0
66295,0,0,1,1,0,36,2835,3,3,3,0
66296,0,0,1,2,0,60,2176,4,4,1,75
66297,0,0,1,0,1,42,715,5,3,5,1
66298,0,0,1,1,1,60,500,5,5,5,0
66299,0,0,0,2,1,42,859,3,2,3,13
66300,1,0,1,2,0,43,828,2,2,4,31
66301,1,1,1,2,0,23,867,1,5,1,2
66302,0,1,1,2,0,22,991,5,2,5,0
66303,1,0,1,0,1,50,101,4,4,5,5
66304,0,0,1,2,1,35,866,3,3,3,8
66305,1,0,1,1,1,54,1464,4,4,3,0
66306,1,1,1,1,0,33,337,1,4,1,47
66307,0,0,1,1,1,39,86,5,4,4,0
66308,0,0,0,0,1,68,369,3,4,3,30
66309,0,0,0,2,1,36,1149,3,4,3,0
66310,1,1,1,2,0,46,853,1,4,1,35
66311,0,0,1,1,1,39,3222,5,5,4,0
66312,1,0,1,1,0,32,2615,1,4,1,3
66313,0,1,1,1,0,48,650,1,5,1,0
66314,0,0,1,2,0,37,191,1,4,1,9
66315,1,0,1,2,0,24,1440,2,2,2,0
66316,0,0,0,2,0,34,101,2,3,2,0
66317,1,0,0,2,0,52,483,3,3,3,7
66318,0,0,1,1,1,51,280,5,5,3,37
66319,0,0,0,2,0,62,770,5,4,5,40
66320,1,0,1,0,0,35,240,4,3,4,0
66321,0,0,0,0,0,65,402,4,4,4,38
66322,0,0,0,2,0,29,646,5,2,5,0
66323,1,0,1,1,1,32,1888,4,5,4,0
66324,1,0,0,2,0,69,366,2,4,4,61
66325,0,0,0,2,0,10,2311,5,4,5,0
66326,0,0,1,2,1,32,987,5,3,5,0
66327,1,0,1,1,0,48,3026,2,2,2,0
66328,1,0,1,1,1,42,3310,4,4,5,20
66329,1,0,0,1,0,31,1024,2,4,2,17
66330,1,0,0,2,0,33,308,4,4,4,0
66331,1,0,1,1,1,57,646,5,5,3,0
66332,1,0,1,1,0,25,2260,4,4,4,0
66333,0,0,0,2,0,52,1028,2,4,2,13
66334,0,0,1,2,1,47,248,5,5,5,0
66335,1,0,1,1,1,45,2814,5,5,3,100
66336,1,1,1,1,0,25,1739,3,5,3,3
66337,0,0,1,2,0,53,530,3,4,3,0
66338,1,0,1,1,0,41,3091,3,3,3,0
66339,1,1,1,2,0,25,236,5,5,5,2
66340,0,0,1,0,0,52,369,3,2,3,0
66341,0,0,1,2,0,55,516,1,4,1,37
66342,1,0,1,1,1,32,1488,5,5,5,0
66343,0,0,0,2,0,33,679,1,4,1,7
66344,1,0,1,1,1,24,2368,4,3,4,20
66345,1,1,1,1,0,34,315,5,4,5,0
66346,1,0,0,2,0,17,187,3,5,3,19
66347,0,0,1,2,0,51,674,4,2,4,96
66348,1,0,1,1,1,55,3381,2,2,3,0
66349,1,0,0,2,0,66,1242,5,5,3,0
66350,1,0,1,1,0,71,125,3,3,1,0
66351,0,0,1,1,1,59,926,5,5,4,5
66352,1,1,1,1,0,27,1846,3,5,3,45
66353,0,1,1,1,1,51,588,2,4,2,8
66354,1,0,1,1,1,55,241,4,4,4,0
66355,1,0,1,1,0,49,585,2,2,2,0
66356,0,0,0,2,0,14,4502,2,4,2,32
66357,1,1,1,1,0,26,937,5,5,5,9
66358,0,0,0,2,0,70,289,1,4,1,2
66359,0,0,1,2,0,36,377,3,3,3,5
66360,0,0,0,2,0,28,916,4,3,4,0
66361,1,0,1,0,1,48,2253,3,3,4,7
66362,1,0,0,2,0,66,228,4,4,4,0
66363,0,1,1,1,0,35,1065,5,5,5,0
66364,1,0,1,1,0,52,3452,2,4,4,351
66365,0,1,1,1,0,25,646,1,5,1,6
66366,0,0,1,1,0,68,2586,3,3,4,1
66367,1,0,1,1,1,37,2304,5,5,4,0
66368,0,0,0,2,1,8,338,5,4,5,0
66369,0,0,1,2,1,31,101,4,4,4,0
66370,1,0,1,1,1,37,3558,4,4,3,0
66371,1,0,0,2,1,15,163,4,3,4,3
66372,1,1,1,2,0,25,1009,1,3,1,14
66373,1,0,0,2,0,20,1972,1,3,1,0
66374,1,0,1,1,1,43,2788,4,4,5,3
66375,0,1,1,2,1,24,189,2,4,2,0
66376,0,0,1,1,1,56,1806,4,4,3,37
66377,0,0,1,1,1,48,285,5,5,3,0
66378,1,0,0,2,0,34,1096,2,4,2,0
66379,0,0,1,1,1,43,3724,4,5,5,0
66380,0,1,1,2,1,20,438,2,2,2,0
66381,0,0,1,2,1,46,1056,4,2,4,5
66382,0,1,1,1,1,25,980,1,4,1,0
66383,1,0,1,1,1,57,2239,4,4,4,0
66384,0,1,1,2,0,24,252,3,3,3,9
66385,0,0,1,2,1,77,375,4,3,4,148
66386,1,1,1,2,0,21,718,5,3,5,18
66387,1,0,1,1,0,24,3889,4,3,4,0
66388,1,1,1,0,0,48,1121,5,1,5,16
66389,1,0,1,1,0,42,3667,3,3,4,0
66390,0,0,1,1,1,33,110,5,2,5,0
66391,1,0,0,2,1,66,907,5,5,4,5
66392,0,0,0,2,0,16,408,1,5,1,0
66393,1,0,1,2,0,50,631,4,4,3,0
66394,0,0,0,0,0,22,1204,1,3,1,41
66395,0,0,1,2,0,50,2381,1,1,1,0
66396,0,0,1,1,1,39,280,2,3,5,0
66397,0,0,0,2,0,24,577,5,3,5,15
66398,1,0,1,1,1,53,1672,5,5,5,0
66399,0,0,0,2,0,27,2521,4,4,4,0
66400,1,0,1,2,0,57,431,1,1,4,3
66401,1,0,1,1,1,41,2239,5,5,5,0
66402,0,0,1,1,1,24,980,5,4,5,0
66403,1,0,0,2,0,9,991,2,5,2,16
66404,1,0,0,2,0,66,255,4,4,4,0
66405,0,1,1,2,0,45,740,5,3,5,0
66406,0,0,0,2,0,43,868,2,4,2,0
66407,1,0,1,1,1,60,888,4,4,4,0
66408,1,0,1,1,1,32,86,4,5,4,0
66409,1,0,1,1,0,32,3681,1,3,1,6
66410,0,0,0,2,0,45,488,5,5,5,0
66411,1,1,1,2,1,19,599,3,5,3,4
66412,0,0,1,0,1,42,585,4,5,4,1
66413,0,0,0,2,0,30,462,1,3,4,211
66414,1,0,1,1,0,46,2520,2,2,4,0
66415,1,1,1,1,1,20,1280,4,5,4,0
66416,0,0,1,0,0,51,448,1,3,1,0
66417,0,1,1,1,1,19,631,5,4,5,0
66418,0,0,0,2,0,38,548,5,4,5,0
66419,0,1,1,1,0,33,551,2,4,2,3
66420,0,0,1,1,1,46,2998,4,4,3,0
66421,0,1,1,1,0,37,302,1,5,1,0
66423,0,0,1,1,1,48,587,5,5,4,1
66424,0,0,0,2,0,60,829,3,4,3,37
66425,0,0,0,2,0,8,599,4,3,4,0
66426,1,0,1,1,1,46,299,5,5,5,0
66427,0,1,1,0,0,26,1874,4,3,4,10
66429,0,0,0,2,0,41,371,4,2,4,28
66430,0,0,1,1,1,67,1089,5,5,4,0
66431,1,0,1,1,1,48,200,5,5,2,0
